0,0,0,1,0,0,0,0,394,573,685,864
0,0,0,1,0,0,0,0,745,405,946,606
0,0,0,1,0,0,0,0,332,265,1055,988
0,0,0,1,0,0,0,0,1497,530,1520,553
0,1,0,1,0,0,0,0,1497,530,1520,553
0,1,0,1,0,0,0,0,1497,530,1520,553
0,1,0,1,0,0,0,0,1497,530,1520,553
0,1,0,1,0,0,0,0,1497,530,1520,553
0,2,0,1,0,0,0,0,1497,530,1520,553
0,2,0,1,0,0,0,0,1497,530,1520,553
0,2,0,1,0,0,0,0,1497,530,1520,553
0,2,0,1,0,0,0,0,1497,530,1520,553
0,2,0,1,0,0,0,0,1497,530,1520,553
0,3,0,1,0,0,0,0,1497,530,1520,553
0,3,0,1,0,0,0,0,1497,530,1520,553
0,3,0,1,0,0,0,0,1497,530,1520,553
0,3,0,1,0,0,0,0,1497,530,1520,553
0,3,0,1,0,0,0,0,1497,530,1520,553
0,3,0,1,0,0,0,0,1497,530,1520,553
0,3,0,1,0,0,0,0,1497,530,1520,553
0,4,0,1,0,0,0,0,636,783,797,944
0,4,0,1,0,0,0,0,1054,494,1142,582
0,4,0,1,0,0,0,0,356,573,678,895
0,4,0,1,0,0,0,0,724,402,937,615
0,4,0,1,0,0,0,0,663,370,791,498
0,4,0,1,0,0,0,0,940,487,1009,556
0,5,0,1,0,0,0,0,940,487,1009,556
0,5,0,1,0,0,0,0,940,487,1009,556
0,5,0,1,0,0,0,0,940,487,1009,556
0,5,0,1,0,0,0,0,940,487,1009,556
0,6,0,1,0,0,0,0,940,487,1009,556
0,6,0,1,0,0,0,0,940,487,1009,556
0,6,0,1,0,0,0,0,940,487,1009,556
0,7,0,1,0,0,0,0,940,487,1009,556
0,7,0,1,0,0,0,0,940,487,1009,556
0,7,0,1,0,0,0,0,940,487,1009,556
0,8,0,1,0,0,0,0,284,593,658,967
0,8,0,1,0,0,0,0,688,414,921,647
0,8,0,1,0,0,0,0,656,163,1193,700
0,8,0,1,0,0,0,0,502,917,660,1075
0,9,0,1,0,0,0,0,502,917,660,1075
0,9,0,1,0,0,0,0,502,917,660,1075
0,9,0,1,0,0,0,0,502,917,660,1075
0,10,0,1,0,0,0,0,502,917,660,1075
0,10,0,1,0,0,0,0,502,917,660,1075
0,10,0,1,0,0,0,0,502,917,660,1075
0,11,0,1,0,0,0,0,502,917,660,1075
0,11,0,1,0,0,0,0,502,917,660,1075
0,11,0,1,0,0,0,0,502,917,660,1075
0,11,0,1,0,0,0,0,502,917,660,1075
0,11,0,1,0,0,0,0,502,917,660,1075
0,12,0,1,0,0,0,0,1025,506,1116,597
0,12,0,1,0,0,0,0,676,433,888,645
0,12,0,1,0,0,0,0,265,594,651,980
0,12,0,1,0,0,0,0,601,129,1210,738
0,12,0,1,0,0,0,0,610,365,724,479
0,12,0,1,0,0,0,0,343,709,692,1058
0,13,0,1,0,0,0,0,343,709,692,1058
0,13,0,1,0,0,0,0,343,709,692,1058
0,13,0,1,0,0,0,0,343,709,692,1058
0,13,0,1,0,0,0,0,343,709,692,1058
0,14,0,1,0,0,0,0,343,709,692,1058
0,14,0,1,0,0,0,0,343,709,692,1058
0,14,0,1,0,0,0,0,343,709,692,1058
0,14,0,1,0,0,0,0,343,709,692,1058
0,15,0,1,0,0,0,0,343,709,692,1058
0,15,0,1,0,0,0,0,343,709,692,1058
0,15,0,1,0,0,0,0,343,709,692,1058
0,15,0,1,0,0,0,0,343,709,692,1058
0,16,0,1,0,0,0,0,267,626,587,946
0,16,0,1,0,0,0,0,579,358,728,507
0,16,0,1,0,0,0,0,652,406,902,656
0,16,0,1,0,0,0,0,589,104,1245,760
0,17,0,1,0,0,0,0,589,104,1245,760
0,17,0,1,0,0,0,0,589,104,1245,760
0,17,0,1,0,0,0,0,589,104,1245,760
0,17,0,1,0,0,0,0,589,104,1245,760
0,17,0,1,0,0,0,0,589,104,1245,760
0,18,0,1,0,0,0,0,589,104,1245,760
0,18,0,1,0,0,0,0,589,104,1245,760
0,18,0,1,0,0,0,0,589,104,1245,760
0,18,0,1,0,0,0,0,589,104,1245,760
0,18,0,1,0,0,0,0,589,104,1245,760
0,18,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,19,0,1,0,0,0,0,589,104,1245,760
0,20,0,1,0,0,0,0,996,502,1080,586
0,20,0,1,0,0,0,0,337,675,472,810
0,20,0,1,0,0,0,0,612,447,861,696
0,20,0,1,0,0,0,0,993,578,1082,667
0,20,0,1,0,0,0,0,585,164,1205,784
0,20,0,1,0,0,0,0,1309,381,1497,569
0,20,0,1,0,0,0,0,1138,459,1243,564
0,21,0,1,0,0,0,0,1138,459,1243,564
0,21,0,1,0,0,0,0,1138,459,1243,564
0,21,0,1,0,0,0,0,1138,459,1243,564
0,21,0,1,0,0,0,0,1138,459,1243,564
0,21,0,1,0,0,0,0,1138,459,1243,564
0,21,0,1,0,0,0,0,1138,459,1243,564
0,21,0,1,0,0,0,0,1138,459,1243,564
0,22,0,1,0,0,0,0,1138,459,1243,564
0,22,0,1,0,0,0,0,1138,459,1243,564
0,22,0,1,0,0,0,0,1138,459,1243,564
0,22,0,1,0,0,0,0,1138,459,1243,564
0,22,0,1,0,0,0,0,1138,459,1243,564
0,22,0,1,0,0,0,0,1138,459,1243,564
0,22,0,1,0,0,0,0,1138,459,1243,564
0,23,0,1,0,0,0,0,1138,459,1243,564
0,23,0,1,0,0,0,0,1138,459,1243,564
0,23,0,1,0,0,0,0,1138,459,1243,564
0,23,0,1,0,0,0,0,1138,459,1243,564
0,23,0,1,0,0,0,0,1138,459,1243,564
0,24,0,1,0,0,0,0,587,463,835,711
0,24,0,1,0,0,0,0,1315,385,1509,579
0,24,0,1,0,0,0,0,512,123,1191,802
0,24,0,1,0,0,0,0,287,698,422,833
0,24,0,1,0,0,0,0,1143,478,1272,607
0,25,0,1,0,0,0,0,1143,478,1272,607
0,25,0,1,0,0,0,0,1143,478,1272,607
0,25,0,1,0,0,0,0,1143,478,1272,607
0,25,0,1,0,0,0,0,1143,478,1272,607
0,25,0,1,0,0,0,0,1143,478,1272,607
0,26,0,1,0,0,0,0,1143,478,1272,607
0,26,0,1,0,0,0,0,1143,478,1272,607
0,26,0,1,0,0,0,0,1143,478,1272,607
0,26,0,1,0,0,0,0,1143,478,1272,607
0,26,0,1,0,0,0,0,1143,478,1272,607
0,26,0,1,0,0,0,0,1143,478,1272,607
0,26,0,1,0,0,0,0,1143,478,1272,607
0,27,0,1,0,0,0,0,1143,478,1272,607
0,27,0,1,0,0,0,0,1143,478,1272,607
0,27,0,1,0,0,0,0,1143,478,1272,607
0,27,0,1,0,0,0,0,1143,478,1272,607
0,27,0,1,0,0,0,0,1143,478,1272,607
0,27,0,1,0,0,0,0,1143,478,1272,607
0,28,0,1,0,0,0,0,570,490,798,718
0,28,0,1,0,0,0,0,1328,405,1521,598
0,28,0,1,0,0,0,0,544,204,1121,781
0,28,0,1,0,0,0,0,492,408,624,540
0,28,0,1,0,0,0,0,1170,422,1281,533
0,28,0,1,0,0,0,0,1182,460,1293,571
0,28,0,1,0,0,0,0,1175,494,1283,602
0,29,0,1,0,0,0,0,1175,494,1283,602
0,29,0,1,0,0,0,0,1175,494,1283,602
0,29,0,1,0,0,0,0,1175,494,1283,602
0,29,0,1,0,0,0,0,1175,494,1283,602
0,29,0,1,0,0,0,0,1175,494,1283,602
0,29,0,1,0,0,0,0,1175,494,1283,602
0,29,0,1,0,0,0,0,1175,494,1283,602
0,30,0,1,0,0,0,0,1175,494,1283,602
0,30,0,1,0,0,0,0,1175,494,1283,602
0,30,0,1,0,0,0,0,1175,494,1283,602
